Metabolite_ID	Metabolite_Name	Z_Score	P_Value	N_Genes	Mean_Z	Std_Z
M_m00547c	1-nitronaphthalene-7,8-oxide	1.35531522933457	0.0876585724507908	27	0.891761149191332	1.37562394863385
M_m00568c	2,2-dichloroacetaldehyde	1.35531522933457	0.0876585724507908	27	0.891761149191332	1.37562394863385
M_m01375c	benzo[a]pyrene-4,5-oxide	1.35531522933457	0.0876585724507908	27	0.891761149191332	1.37562394863385
M_m01444c	chloroacetyl chloride	1.35531522933457	0.0876585724507908	27	0.891761149191332	1.37562394863385
M_m03044c	trichloroethene	1.35531522933457	0.0876585724507908	27	0.891761149191332	1.37562394863385
M_m00726c	3,4-dihydroxymandelaldehyde	1.35447763382357	0.0877920221499147	14	1.01992476011232	1.4131091565805
M_m01255c	acetoacetyl-CoA	1.35298204791573	0.0880306827893022	4	1.41927879162574	0.361090621759452
M_m02402c	lithocholate	1.35270989531217	0.0880741639740234	4	1.41910562062933	1.58900189259428
M_m00007p	(11Z)-eicosenoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m00016p	(13Z)-docosenoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m00091p	(4Z,7Z,10Z)-hexadecatrienoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m00118p	(7Z)-tetradecenoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m00948p	4,8,12-trimethyltridecanoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m00980p	4-cis-decenoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m01141p	5-tetradecenoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m01191p	7-hexadecenoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m01412p	butyryl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m01576p	cis,cis-myristo-5,8-dienoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m01577p	cis,cis-palmito-7,10-dienoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m01586p	cis-vaccenoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m01650p	decanoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m01725p	docosanoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m01773p	eicosanoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m01934p	gamma-linolenoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m02122p	hexanoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m02345p	lauroyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m02495p	myristoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m02647p	oleoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m02677p	palmitoleoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m02941p	stearoyl-CoA	1.35252223181178	0.0881041558585065	4	1.41898621014077	0.71828641127147
M_m00675c	2-phosphoglycolate	1.35085369336448	0.0883711521395401	1	2.2785468504085	NA
M_m02469c	methaneselenol	1.34893747816285	0.0886785244703752	2	1.77834050211845	0.418253066669325
M_m02889c	selenocysteine	1.34893747816285	0.0886785244703752	2	1.77834050211845	0.418253066669325
M_m01440c	chloral hydrate	1.34787605261506	0.0888491257682497	12	1.05799037723947	1.52785482386429
M_m02943m	succinate	1.34778714269215	0.0888634272080047	18	0.964683660782451	1.22851402546125
M_m02096c	hepoxilin A3	1.3469143512002	0.0890039094601446	36	0.845033984803683	1.43696680599737
M_m02096r	hepoxilin A3	1.3469143512002	0.0890039094601446	36	0.845033984803683	1.43696680599737
M_m01994c	glycogenin G7G1	1.34671288342852	0.0890363606605468	1	2.27326457216212	NA
M_m02644p	octanoyl-CoA	1.34625208132701	0.0891106169593354	5	1.3260880025847	0.655821554463245
M_m02896s	serine	1.34570808997535	0.0891983381617044	26	0.897069999638876	1.75686042356953
M_m00081p	(3S)-3-hydroxy-cis,cis-palmito-7,10-dienoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00082p	(3S)-3-hydroxydodec-cis-6-enoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00083p	(3S)-3-hydroxylinoleoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00170p	(S)-3-hydroxy-11-cis-octadecenoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00172p	(S)-3-hydroxy-7-hexadecenoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00173p	(S)-3-hydroxybutyryl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00174p	(S)-3-hydroxydodecanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00175p	(S)-3-hydroxyhexadecanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00176p	(S)-3-hydroxyoleyleoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00177p	(S)-3-hydroxypalmitoleoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00178p	(S)-3-hydroxytetradecanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00181p	(S)-hydroxydecanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00182p	(S)-hydroxyhexanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00183p	(S)-hydroxyoctanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00397p	16(S)-hydroxy-18-oxo-18-CoA-LTE4	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00398p	16,18-oxo-18-CoA-dinor-LTE4	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00419p	18(R)-hydroxy-20-oxo-20-CoA-LTE4	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00581p	20-CoA-20-oxo-18r-hydroxy-LTB4	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00685p	3(R)-hydroxy-(2S,6R,10)-trimethyl-hendecanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00686p	3(R)-hydroxy-(4R,8R,12R)-trimethyl-tridecanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00689p	3(S),12(R)-dihydroxy-5-oxo-eicosa-(8E,10E,14Z)-trienoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00690p	3(S),12(S)-dihydroxy-5-oxo-eicosa-(8E,10E,14Z)-trienoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00691p	3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00696p	3(S)-hydroxy-(5Z,8Z)-tetradecadienoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00697p	3(S)-hydroxy-(6Z,9Z,12Z)-octadecatrienoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00700p	3(S)-hydroxy-11-cis-eicosenoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00701p	3(S)-hydroxy-13-cis-docosenoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00702p	3(S)-hydroxy-13-cis-eicosenoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00709p	3(S)-hydroxy-cis-15-tetracosaenoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00710p	3(S)-hydroxy-dihomo-gamma-linolenoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00715p	3(S)-hydroxy-hexacosenoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00717p	3(S)-hydroxy-tetracosa-6,9,12,15,18-all-cis-pentaenoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00776p	3-hydroxydocosanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00777p	3-hydroxyeicosanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00783p	3-hydroxyhexacosanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00793p	3-hydroxyoctadecanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00798p	3-hydroxypristanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00800p	3-hydroxytetracosanoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m00801p	3-hydroxy-THA-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m01573p	cis-(3S)-hydroxytetradec-5-enoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m01574p	cis-(3S)-hydroxytetradec-7-enoyl-CoA	1.34521041563944	0.0892786467922411	2	1.77497540082919	0.00545726395852307
M_m01597r	CoA	1.34171044197168	0.0898449500012251	14	1.01558307897926	1.59526272506463
M_m02039l	H+	1.34075401458486	0.0900001654932719	18	0.962567358290081	1.50730660330693
M_m01022c	4-OH-13-cis-retinal	1.33773089731217	0.0904920875971891	1	2.2618065843275	NA
M_m01022r	4-OH-13-cis-retinal	1.33773089731217	0.0904920875971891	1	2.2618065843275	NA
M_m01032c	4-oxoretinol	1.33773089731217	0.0904920875971891	1	2.2618065843275	NA
M_m01344c	antipyrine	1.33617352368267	0.0907462814180831	1	2.25981990032803	NA
M_m01768c	edaravone	1.33617352368267	0.0907462814180831	1	2.25981990032803	NA
M_m01347c	apelin-(1-12)	1.3343620777408	0.0910426109718387	1	2.25750910566678	NA
M_m01348c	apelin-13	1.3343620777408	0.0910426109718387	1	2.25750910566678	NA
M_m01386c	beta-casomorphin (1-6)	1.3343620777408	0.0910426109718387	1	2.25750910566678	NA
M_m01387c	beta-casomorphin	1.3343620777408	0.0910426109718387	1	2.25750910566678	NA
M_m02562c	neocasomorphin (1-5)	1.3343620777408	0.0910426109718387	1	2.25750910566678	NA
M_m02563c	neocasomorphin	1.3343620777408	0.0910426109718387	1	2.25750910566678	NA
M_m02184s	isoleucine	1.33102446830737	0.0915904799888031	17	0.971438359699803	1.83227932665
M_m03135s	valine	1.33102446830737	0.0915904799888031	17	0.971438359699803	1.83227932665
M_m01755m	dUMP	1.32912708520556	0.0919030228754892	6	1.24691473388378	1.44028924455382
M_m02432r	m3emgacpail heparan sulfate	1.3271699534293	0.0922262346138011	4	1.40285452794741	1.47037703743175
M_m03101l	tyrosine	1.32659752159744	0.0923209280710056	20	0.936330768239382	1.58390399317254
M_m00976c	4-cholesten-7alpha,12alpha,24(S)-triol-3-one	1.31799512112077	0.0937526405754947	2	1.75040317482088	1.19870445758395
M_m00977c	4-cholesten-7alpha,12alpha,27-triol-3-one	1.31799512112077	0.0937526405754947	2	1.75040317482088	1.19870445758395
M_m01016c	4-methylthio-2-oxobutanoic acid	1.31433743745261	0.0943663370017696	3	1.52645457744755	0.783257238915521
M_m01007c	4-hydroxy-tolbutamide	1.31011402419637	0.0950786324121821	1	2.2265767596437	NA
M_m03001c	tolbutamide	1.31011402419637	0.0950786324121821	1	2.2265767596437	NA
M_m00163c	(R)-4-phosphopantothenoyl-cysteine	1.30991551249937	0.0951122093731623	6	1.23694680849432	0.404145828628042
M_m02039c	H+	1.30737565322955	0.0955425809554739	792	0.617636231408279	1.34229322017315
M_m01715c	D-lactaldehyde	1.30556040485743	0.0958510463889126	18	0.95197742976248	1.19529219441185
M_m03052s	triiodothyronine	1.30477869971795	0.0959841070755347	6	1.23428157294448	1.74341756330215
M_m01743c	D-ribulose	1.30129442937318	0.0965788466421755	1	2.21532592838195	NA
M_m00025p	(15Z)-tetracosenoyl-CoA	1.30119980742286	0.0965950355922868	5	1.30042891373012	0.676188353289195
M_m02971p	tetracosanoyl-CoA	1.30119980742286	0.0965950355922868	5	1.30042891373012	0.676188353289195
M_m02316c	kinetensin 1-8	1.29873068046824	0.0970181855946873	5	1.299022646245	1.98879919148851
M_m02569c	neuromedin N(1-4)	1.29873068046824	0.0970181855946873	5	1.299022646245	1.98879919148851
M_m02570c	neuromedin N	1.29873068046824	0.0970181855946873	5	1.299022646245	1.98879919148851
M_m01307l	alanine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m01365l	arginine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m01369l	asparagine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m01370l	aspartate	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m01628l	cysteine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m01975l	glutamine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m01986l	glycine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m02125l	histidine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m02184l	isoleucine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m02360l	leucine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m02426l	lysine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m02471l	methionine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m02724l	phenylalanine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m02770l	proline	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m02896l	serine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m02993l	threonine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m03089l	tryptophan	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m03135l	valine	1.29806188354413	0.0971330354293631	19	0.936702467484922	1.62730576296537
M_m02016g	GMP	1.29604644801777	0.0974797415203277	25	0.889216036102508	1.34611624347114
M_m02655c	O-phospho-L-homoserine	1.29517143651565	0.0976305479745219	1	2.20751505261747	NA
M_m00314c	12,13-hydroxyoctadec-9(z)-enoate	1.29504634750839	0.0976521207794026	22	0.910131193326135	1.65976137619051
M_m00314r	12,13-hydroxyoctadec-9(z)-enoate	1.29504634750839	0.0976521207794026	22	0.910131193326135	1.65976137619051
M_m01220c	9,10-hydroxyoctadec-12(Z)-enoate	1.29504634750839	0.0976521207794026	22	0.910131193326135	1.65976137619051
M_m01220r	9,10-hydroxyoctadec-12(Z)-enoate	1.29504634750839	0.0976521207794026	22	0.910131193326135	1.65976137619051
M_m01716m	D-lactate	1.29235043681937	0.0981179062898329	3	1.51028871038005	0.525032971912409
M_m02937s	starch structure 2	1.29146807409671	0.09827070935675	2	1.72645235575623	1.10510118982056
M_m02158c	hypothiocyanite	1.28882946807274	0.0987286894731778	10	1.0818971105987	1.78364890802061
M_m02870c	S-adenosylmethioninamine	1.28850334554059	0.0987854025089404	3	1.50746014966607	0.44585835165838
M_m01169c	6-phospho-D-gluconate	1.28489900486335	0.0994137893754895	5	1.29114494857077	0.992702405374657
M_m02783r	prostaglandin D2	1.28387376594218	0.0995930638950707	2	1.71959558423675	0.635230398948745
M_m01446c	cholest-5-ene-3beta,7alpha,24(S)-triol	1.28285689697058	0.0997711080813969	2	1.71867747055719	1.98157099028876
M_m00932c	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone	1.28079596907591	0.100132670131503	23	0.900660291538359	1.14621234622807
M_m02772c	propanoate	1.2755704309501	0.101053706113202	17	0.954292280496026	1.4415851180354
M_m01285s	ADP	1.27518842566863	0.101121278509568	4	1.36977862553306	3.08470459465545
M_m01684c	D-glucuronate 1-phosphate	1.27127969436186	0.101814581765875	1	2.17703723987092	NA
M_m02431r	m2gacpail heparan sulfate	1.27117958598791	0.10183238361627	3	1.49472291466484	0.15636747663761
M_m02463r	memgacpail heparan sulfate	1.27117958598791	0.10183238361627	3	1.49472291466484	0.15636747663761
M_m01307p	alanine	1.27106071892692	0.101853524187055	1	2.17675790099897	NA
M_m02154p	hydroxypyruvate	1.27106071892692	0.101853524187055	1	2.17675790099897	NA
M_m02896p	serine	1.27106071892692	0.101853524187055	1	2.17675790099897	NA
M_m00922c	3-ureidoisobutyrate	1.26749526555219	0.102489127710585	2	1.70480771512206	0.808749064433183
M_m02716c	PGH3	1.26533154053983	0.102876252343088	6	1.21381441257571	1.3633751385623
M_m02716n	PGH3	1.26533154053983	0.102876252343088	6	1.21381441257571	1.3633751385623
M_m01342c	anthranilate	1.26426995674195	0.103066574509513	2	1.70189563871673	0.790501634974543
M_m01835c	formylanthranilate	1.26426995674195	0.103066574509513	2	1.70189563871673	0.790501634974543
M_m02154c	hydroxypyruvate	1.25029830684019	0.105595298353243	3	1.47937002554037	0.887009944103999
M_m02818c	pyridoxine-phosphate	1.25026411751184	0.105601540807845	5	1.27141898193229	2.09978951861069
M_m00606m	22beta-hydroxycholesterol	1.24751385332366	0.106104571933758	4	1.35216926517614	2.00347340839561
M_m01335c	anandamide	1.24502899323688	0.106560546491126	1	2.14355019032039	NA
M_m02610c	noladin-ether	1.24502899323688	0.106560546491126	1	2.14355019032039	NA
M_m02026m	GSH	1.24394732829924	0.106759474470076	38	0.818517527243589	1.33960120867843
M_m00799m	3-hydroxypropionyl-CoA	1.24040364229204	0.107413067246929	29	0.854212983631599	1.03442057817164
M_m00516s	1-alkyl-2-lysoglycerol-3-phosphocholine	1.2397497003722	0.107533993990947	1	2.13681559146492	NA
M_m00549s	1-organyl-2-lyso-sn-glycero-3-phosphocholine	1.2397497003722	0.107533993990947	1	2.13681559146492	NA
M_m00626s	2-acetyl-1-alkyl-sn-glycero-3-phosphocholine	1.2397497003722	0.107533993990947	1	2.13681559146492	NA
M_m00402r	16-glucuronide-estriol	1.23854861609718	0.107756353653191	4	1.34646467501885	2.54461501697857
M_m01070r	5alpha-dihydrotestosterone-glucuronide	1.23854861609718	0.107756353653191	4	1.34646467501885	2.54461501697857
M_m01788r	estriol	1.23854861609718	0.107756353653191	4	1.34646467501885	2.54461501697857
M_m00664m	2-methylbutyrylglycine	1.23833829472075	0.107795325016276	3	1.47057646750698	1.53898709906138
M_m00825m	3-methylcrotonoylglycine	1.23833829472075	0.107795325016276	3	1.47057646750698	1.53898709906138
M_m02181m	isobutyrylglycine	1.23833829472075	0.107795325016276	3	1.47057646750698	1.53898709906138
M_m02190m	isovalerylglycine	1.23833829472075	0.107795325016276	3	1.47057646750698	1.53898709906138
M_m02558m	N-arachidonoylglycine	1.23833829472075	0.107795325016276	3	1.47057646750698	1.53898709906138
M_m00512c	1-alkenyl-2-acylglycerol	1.23524306087716	0.108370028843738	2	1.67568774870034	0.183760643524668
M_m00515c	1-alkyl-2-acylglycerophosphoethanolamine	1.23524306087716	0.108370028843738	2	1.67568774870034	0.183760643524668
M_m02554p	NADP+	1.23495567427857	0.108423500653112	40	0.808041178549193	1.2490501474828
M_m02555p	NADPH	1.23495567427857	0.108423500653112	40	0.808041178549193	1.2490501474828
M_m00913c	3-phospho-D-glycerate	1.23484316208108	0.108444440100577	13	0.995888853330708	1.4344182244433
M_m02658s	ornithine	1.23367840118655	0.108661382691814	9	1.08099521842261	1.91783262837697
M_m00200c	[protein]-L-cysteine	1.23047562206095	0.109259525177258	6	1.19572941765664	0.982555144320305
M_m01757c	D-xylonolactone	1.22963851168375	0.109416250889564	1	2.12391712162928	NA
M_m01410c	butyrate	1.22800825155525	0.109721935211187	25	0.871884387067596	1.48688524170243
M_m00208c	[protein]-N6-(dihydrolipoyl)lysine	1.22200995958339	0.110851930338176	1	2.11418565956405	NA
M_m01701c	dihydrolipoamide	1.22200995958339	0.110851930338176	1	2.11418565956405	NA
M_m00420p	18,20-dioxo-20-CoA-LTB4	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00584p	20-COOH-18-oxo-LTE4-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00740p	3,5-dioxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00741p	3,5-dioxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00813p	3-ketopristanoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00814p	3-keto-THA-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00832p	3-oxo-(2S,6R,10R)-trimethyl-hendecanoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00833p	3-oxo-(4R,8R,12R)-trimethyl-tridecanoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00834p	3-oxo-(6Z,9Z,12Z)-octadecatrienoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00840p	3-oxo-11-cis-eicosenoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00841p	3-oxo-11-cis-octadecenoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00842p	3-oxo-13cis-docosenoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00843p	3-oxo-13-cis-eicosenoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00846p	3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00849p	3-oxo-7-hexadecenoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00853p	3-oxo-all-cis-6,9,12,15,18-tetracosapentaenoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00854p	3-oxo-cis,cis-5,8-tetradecadienoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00855p	3-oxo-cis,cis-7,10-hexadecadienoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00856p	3-oxo-cis-15-tetracosaenoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00858p	3-oxodecanoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00859p	3-oxo-dihomo-gamma-linolenoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00866p	3-oxodocosanoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00868p	3-oxododecanoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00872p	3-oxoeicosanoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00878p	3-oxohexacosanoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00879p	3-oxo-hexacosenoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00882p	3-oxohexanoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00883p	3-oxolaur-6-cis-enoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00884p	3-oxolinoleoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00885p	3-oxomyrist-5-enoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00886p	3-oxomyrist-7-enoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00890p	3-oxooctadecanoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00892p	3-oxooctanoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00893p	3-oxooleoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00894p	3-oxopalmitoleoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00895p	3-oxopalmitoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00904p	3-oxotetracosanoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m00906p	3-oxotetradecanoyl-CoA	1.22102079634323	0.111039072949076	4	1.33531170432535	0.555359816213767
M_m02403m	L-lactate	1.22059005286746	0.111120637215721	7	1.14648251960566	0.844644843523904
M_m01831p	formaldehyde	1.22057584908302	0.111123327531389	2	1.66244497291961	0.329255005459899
M_m02880p	sarcosine	1.22057584908302	0.111123327531389	2	1.66244497291961	0.329255005459899
M_m01445s	cholate	1.21967225070026	0.111294572505709	8	1.11035500667626	1.47604025365079
M_m03108g	UDP-glucose	1.21874419342431	0.111470649363293	3	1.45616997149831	0.425774176676858
M_m01974l	glutamate	1.21803085230783	0.111606124364367	20	0.905418532660679	1.59007005755819
M_m00391c	15-HpETrE	1.2173981947391	0.111726374790721	2	1.65957592292047	1.93319255845378
M_m01362n	arachidonate	1.2173981947391	0.111726374790721	2	1.65957592292047	1.93319255845378
M_m02347g	lc4Cer	1.21443860436761	0.112290140645367	8	1.10799213153016	0.997498287783966
M_m00326r	12-keto-LTB4	1.21336901678187	0.112494383281109	29	0.847800668224384	1.46242847531694
M_m02197c	IV3GalNAca-Gb4Cer	1.21161480800267	0.112829931746926	2	1.65435420151365	0.956541659765653
M_m02786r	prostaglandin E2	1.21143277493097	0.112864792265015	3	1.45079427604035	1.92548018281029
M_m02787n	prostaglandin E3	1.21143277493097	0.112864792265015	3	1.45079427604035	1.92548018281029
M_m00029c	(18R)-hydroxy-(5Z,8Z,11Z,14Z,16E)-eicosapentaenoic acid	1.20992674402574	0.113153501969449	1	2.09877154791109	NA
M_m00373c	15(R)-HEPE	1.20992674402574	0.113153501969449	1	2.09877154791109	NA
M_m00373n	15(R)-HEPE	1.20992674402574	0.113153501969449	1	2.09877154791109	NA
M_m00373p	15(R)-HEPE	1.20992674402574	0.113153501969449	1	2.09877154791109	NA
M_m00373r	15(R)-HEPE	1.20992674402574	0.113153501969449	1	2.09877154791109	NA
M_m01038n	5(S),6(S)-epoxy-15(R)-HEPE	1.20992674402574	0.113153501969449	1	2.09877154791109	NA
