baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol
ENSG00000091137	9.62350199405209	-0.0966032294379932	0.290462121350996	-0.332584603419795	0.739447867059371	0.891649119986923	SLC26A4
ENSG00000091138	55.5700210842102	-0.395477962811248	0.657315653228093	-0.601656085427216	0.547403087349885	0.791570474345893	SLC26A3
ENSG00000091140	3523.69193925031	-0.45938350133522	0.192909533561258	-2.38134162088647	0.0172497066020692	0.156335097091901	DLD
ENSG00000091157	620.79496134206	-0.378831374899306	0.178872015380923	-2.11789068341716	0.0341843268187279	0.219927404403033	WDR7
ENSG00000091164	3172.99657242856	0.0273917119024463	0.148072267218276	0.184988805919124	0.853237815625234	0.945623480663694	TXNL1
ENSG00000091181	4.49586638721442	-1.07486517740886	0.575240952710147	-1.86854773177192	0.0616857634645674	0.293999182332686	IL5RA
ENSG00000091262	6118.16785457569	-0.273713638395589	0.263662974873069	-1.03811935872816	0.299214489826767	0.610468905130861	ABCC6
ENSG00000091317	3617.99798096865	0.0959457427562203	0.211423588674875	0.453808126886753	0.649966933757715	0.848163052128043	CMTM6
ENSG00000091409	2633.12098258768	0.125447984261812	0.219211011234547	0.572270450992935	0.567138765173222	0.802876326269602	ITGA6
ENSG00000091428	788.519850747737	-0.506976108673687	0.301534229298473	-1.68132191775766	0.0927004028680715	0.35629866266901	RAPGEF4
ENSG00000091436	2243.03907535139	-0.268706248496855	0.265550640167521	-1.01188326387518	0.311593872281947	0.619814520283364	MAP3K20
ENSG00000091482	46.5117278296745	0.267034920341439	0.719795056349173	0.370987433139441	0.710646891789076	0.875466210191871	SMPX
ENSG00000091483	9445.46489021963	-0.338431092640703	0.220712361608749	-1.5333581235501	0.125187640734018	0.409495976594931	FH
ENSG00000091490	1432.96404929865	-0.122401616185747	0.46813751665289	-0.261465086286822	0.793733870386623	0.919646637101162	SEL1L3
ENSG00000091513	370379.722511915	-0.728411536228269	0.391506747082355	-1.86053380090291	0.0628100408729208	0.296871684005279	TF
ENSG00000091527	6107.09628543315	0.0352251721837306	0.126502493987162	0.27845436934473	0.780663588341677	0.912820671737553	CDV3
ENSG00000091536	35.1573805201624	-0.188162813036966	0.32682365829335	-0.575731922283531	0.564796394889028	0.80140217380922	MYO15A
ENSG00000091542	3550.48269407592	-0.414000540173443	0.158953359398023	-2.60454099077437	0.0091997415654071	0.114105094461506	ALKBH5
ENSG00000091583	180730.768122528	-0.888007770113789	0.437321510865405	-2.03056046421437	0.0422996017285591	0.243671860101001	APOH
ENSG00000091592	581.651460780127	0.515900642338699	0.32957420351331	1.56535504550757	0.117499682936588	0.398715809259972	NLRP1
ENSG00000091622	26.4237786776465	-0.643221480167673	0.363727912126326	-1.76841385751082	0.0769917415937907	0.32644023015822	PITPNM3
ENSG00000091640	1730.06738025561	-0.306866561747184	0.215394283127383	-1.42467366028329	0.154251556416051	0.45221427732579	SPAG7
ENSG00000091651	178.162861088468	0.708764212500814	0.352401635850513	2.01123984793722	0.0443001286768075	0.250096340192765	ORC6
ENSG00000091656	436.63927363333	-0.152700428841002	0.354135756600173	-0.43119178449242	0.666328927039212	0.855772954400573	ZFHX4
ENSG00000091704	1.61250456908102	0.291856197312776	0.565493801665919	0.516108569984289	0.605778582735615	0.823100008092754	CPA1
ENSG00000091732	835.431376870935	-0.0290135047993331	0.129765136340103	-0.223584744081733	0.823080435628103	0.933369645244168	ZC3HC1
ENSG00000091831	443.654419532048	-2.84044837292596	0.494822623560825	-5.7403365118709	9.44886018095663e-09	1.52739620947821e-05	ESR1
ENSG00000091844	19.3723252009511	1.35015708552473	0.324511297977195	4.16058576062155	3.17432387406716e-05	0.00438524492749349	RGS17
ENSG00000091879	374.302791734684	0.667041571669814	0.31254187479067	2.13424704166946	0.0328225638134215	0.215982738683739	ANGPT2
ENSG00000091947	1941.68468869959	0.114487470674556	0.23278609714064	0.491814039072046	0.622850810949656	0.833432939778714	TMEM101
ENSG00000091972	149.754098090345	-0.134676373980556	0.341424574039908	-0.394454249109831	0.693245698586957	0.867852839045456	CD200
ENSG00000091986	1038.60988510036	-0.109099895527304	0.539514276807318	-0.202218736773611	0.83974572588217	0.940031166633769	CCDC80
ENSG00000092009	14.1305071967117	-2.83954692802618	0.613067061322566	-4.63170688358373	3.62663356520281e-06	0.00117470194199422	CMA1
ENSG00000092010	9213.74048279525	0.0893721334562909	0.218903110288495	0.40827256103628	0.683073581631972	0.863011505560517	PSME1
ENSG00000092020	514.373221136968	0.0881421135949735	0.145732334692674	0.604821941409577	0.545297313130595	0.791112277890593	PPP2R3C
ENSG00000092036	846.133095759761	-0.505199694273065	0.255337000636938	-1.97856046328126	0.0478655147619942	0.258963274244996	HAUS4
ENSG00000092051	23.4905201647826	-0.770339092526636	0.362779389631438	-2.12343676224069	0.0337172693751821	0.218535041305436	JPH4
ENSG00000092054	0.781698642159581	0.55827381331354	0.87038200302168	0.641412404410244	0.521254775830827	NA	MYH7
ENSG00000092067	1.88498841091154	-0.680203245098555	0.513094763930595	-1.32568736404132	0.184943274594626	0.492088345716372	CEBPE
ENSG00000092068	327.215633594834	0.334321587166387	0.37022640593389	0.903019292540915	0.36651565583354	0.663583405013759	SLC7A8
ENSG00000092094	953.284864718738	0.0462063259744011	0.13713379589499	0.336943389285187	0.736159575900773	0.890256446374886	OSGEP
ENSG00000092096	1120.35924492677	2.49712755584623	0.629466099503541	3.96705645914166	7.27657595361453e-05	0.00674867960540373	SLC22A17
ENSG00000092098	429.170224289724	-0.107483409671809	0.245772955121999	-0.437328060031892	0.661873448360302	0.854480711002184	RNF31
ENSG00000092108	1556.69944661455	-0.045236120342844	0.100351717582113	-0.450775745874301	0.652151183644491	0.848943426999512	SCFD1
ENSG00000092140	316.07467619927	-0.0240677076110937	0.174197485592452	-0.138163346785624	0.890111322255113	0.959844315051515	G2E3
ENSG00000092148	4089.05077256765	-0.40385373765214	0.17240166992449	-2.34251639110587	0.01915419261035	0.164425115513284	HECTD1
ENSG00000092199	11250.8958144432	0.0974852068442604	0.0810131251472479	1.20332608657021	0.228850158034412	0.539044034976937	HNRNPC
ENSG00000092200	39.487960662332	0.0407862614157175	0.31609327749816	0.129032359493805	0.89733204367885	0.963010151672329	RPGRIP1
ENSG00000092201	2767.61706233957	0.00885195204661393	0.119184329104681	0.074271106890564	0.940794666878592	0.97775911069806	SUPT16H
ENSG00000092203	2170.42861911273	-0.120696808134072	0.100692069398841	-1.19867243621732	0.230655339943524	0.540577883952433	TOX4
ENSG00000092208	176.566719121757	-0.0540936505397576	0.142559966562876	-0.379444887958076	0.704357522570161	0.872793676602322	GEMIN2
ENSG00000092295	18.4455700781519	-0.0894261849732803	0.29766827151973	-0.30042229397416	0.763855060482351	0.904759853591038	TGM1
ENSG00000092330	1362.05976324152	-0.170319075356761	0.122562165186847	-1.38965458954733	0.164633790427709	0.468090831438623	TINF2
ENSG00000092345	0.622007617138602	0.0700825762273061	1.10197888268246	0.0635970228909554	0.949291102334133	NA	DAZL
ENSG00000092377	9.64609592436649	-1.33900072866414	0.966332776016476	-1.38565177741763	0.165853259689774	0.469622585760881	TBL1Y
ENSG00000092421	848.995875670124	0.754924080150942	0.485486206629261	1.55498564087411	0.119949489164532	0.402067413354641	SEMA6A
ENSG00000092439	1746.31977029839	-0.394093692178037	0.223799785660903	-1.76092077574712	0.0782518129952058	0.328710380980022	TRPM7
ENSG00000092445	545.375775628537	0.746510169152775	0.458929556981942	1.62663345124696	0.103814970367496	0.377228451433034	TYRO3
ENSG00000092470	359.165248555383	0.494584183862137	0.348853571554039	1.41774149440096	0.156266250776833	0.455297779526046	WDR76
ENSG00000092529	52.4963808907115	-0.54473609716079	0.397912169040527	-1.36898577008664	0.171003723041745	0.476635316696204	CAPN3
ENSG00000092531	1269.06992295148	0.0710784022659008	0.128767267349331	0.551991229829188	0.580954362011946	0.811510478789991	SNAP23
ENSG00000092607	678.453573566811	-0.971989226429871	0.467635682428263	-2.07851809208117	0.0376616663031897	0.231552543615946	TBX15
ENSG00000092621	4115.84517119673	-0.0717998158184151	0.363842862838025	-0.197337430940287	0.843563489556616	0.941557047915024	PHGDH
ENSG00000092758	199.892400926066	0.970251298403007	0.500995097668637	1.93664828841248	0.0527883509415462	0.272679161182593	COL9A3
ENSG00000092820	3862.88675494405	0.397497628441684	0.223964201724006	1.77482662578159	0.075926518540674	0.324697412663279	EZR
ENSG00000092841	26807.4912610471	0.0110101335717245	0.182923090469079	0.0601899604007925	0.952004341658189	0.98130641170086	MYL6
ENSG00000092847	1114.8532945385	0.30591464334564	0.194863529618561	1.5698917285572	0.116440302233904	0.397304563390042	AGO1
ENSG00000092850	10.4335997111378	2.22491008239432	0.618761899922661	3.5957451204937	0.000323464387132148	0.018039373835413	TEKT2
ENSG00000092853	97.3363603114664	0.157180420375474	0.436361647775844	0.360206771554351	0.71869251116594	0.880409811782014	CLSPN
ENSG00000092871	1579.71948758441	-0.210650425182037	0.256899104013251	-0.819973374337542	0.412231285901061	0.70012338630582	RFFL
ENSG00000092929	384.252689861725	0.16080590002603	0.315036035952961	0.510436526855106	0.609745672220521	0.826403555330905	UNC13D
ENSG00000092931	862.642787970476	-0.308073550651437	0.216717990677906	-1.42154119133241	0.155159487492399	0.453565369623967	MFSD11
ENSG00000092964	1777.0218980021	-0.24621621099887	0.283685145584526	-0.867920703044033	0.385437744422359	0.679332525889645	DPYSL2
ENSG00000092969	153.601254489652	-0.521685893764454	0.45567393427037	-1.1448666568997	0.252264397964836	0.563770761700612	TGFB2
ENSG00000092978	435.041247329499	0.269053565922218	0.188967404426833	1.42380939579659	0.154501655094828	0.452659397904587	GPATCH2
ENSG00000093000	1918.64354492463	0.187365311766402	0.148195738375734	1.26430971511041	0.206118883938936	0.515930245486286	NUP50
ENSG00000093009	305.489654964634	0.694246577760025	0.338913880924113	2.04844539228382	0.0405163776419486	0.239885329622618	CDC45
ENSG00000093010	7178.47537034701	0.0275493325960678	0.287044350116977	0.0959758747553847	0.923539733249996	0.971889058475971	COMT
ENSG00000093072	1432.56055628477	0.0200221706400246	0.340663386499718	0.0587740609454699	0.953132069101879	0.98205799604517	CECR1
ENSG00000093134	805.451687593065	-0.439165970969006	0.474976988968379	-0.924604730689896	0.355171551395216	0.655278338569245	VNN3
ENSG00000093144	2220.05827052643	-0.444758477606418	0.175305449053597	-2.53704879116701	0.0111791372452542	0.126627986859148	ECHDC1
ENSG00000093167	2381.39939878409	0.241146815875595	0.135550552080504	1.77901758550107	0.0752368789159223	0.322874756158911	LRRFIP2
ENSG00000093183	938.851024524545	0.154954551154747	0.121954904472725	1.27058892649457	0.203874928454102	0.51386035513703	SEC22C
ENSG00000093217	1508.33345262568	-0.134401333385443	0.259362864162869	-0.518198061311678	0.604320087285904	0.822495383725441	XYLB
ENSG00000094631	3861.21158999862	-0.796897194784413	0.20361370225023	-3.91376997705719	9.0866200065939e-05	0.00785167613400624	HDAC6
ENSG00000094755	29.0086671459218	0.548978147657462	0.542133158629775	1.01262602908294	0.311238822183346	0.619788199051867	GABRP
ENSG00000094804	753.584885199739	0.0142917918790297	0.367475837286981	0.0388917866941778	0.968976664884969	0.987937177905837	CDC6
ENSG00000094841	345.805817888061	-0.102398637388633	0.150631865946851	-0.679793991430492	0.49663491174723	0.75707034585265	UPRT
ENSG00000094880	1259.37157477741	0.213181190758373	0.133329653173518	1.59890306232878	0.109842143508144	0.387676451943067	CDC23
ENSG00000094914	1589.18636529291	0.158082676843944	0.0964892082470041	1.63834567322043	0.101349605074833	0.372464657729735	AAAS
ENSG00000094916	2598.0467238865	0.297156308578288	0.229905697825671	1.29251389325553	0.196179237720238	0.506057928950186	CBX5
ENSG00000094963	96.1950624686182	0.217247311792334	0.488775625315048	0.44447247477266	0.656701025032828	0.851584313678565	FMO2
ENSG00000094975	1669.26084956081	0.160423436097225	0.183876521431006	0.872451984890411	0.382961851343679	0.677082834456631	SUCO
ENSG00000095002	788.770688034692	0.294199217219746	0.185839167244585	1.58308510300494	0.113402068539342	0.393285928026757	MSH2
ENSG00000095015	840.57309181664	0.236085683861423	0.22915178034785	1.03025899909242	0.302888440490013	0.613207763015759	MAP3K1
ENSG00000095059	2326.28145494702	0.0206260769931736	0.162416564297187	0.126994910170815	0.898944427028136	0.963286395337326	DHPS
ENSG00000095066	851.556364907442	0.242480267546425	0.259548944188976	0.934237156325616	0.350181573134812	0.651368914264964	HOOK2
ENSG00000095110	0.312737152572977	-0.433210562835899	0.866096943113381	-0.500187151427444	0.616943304561295	NA	NXPE1
ENSG00000095139	5379.96553679598	-0.0404104413343158	0.10728583302312	-0.376661486382899	0.70642518773802	0.87337477693148	ARCN1
ENSG00000095203	2329.73526626475	-0.399769150550247	0.307273406500779	-1.30102098682345	0.193251271208523	0.50267913912603	EPB41L4B
ENSG00000095209	1175.36198175329	-0.269848774615371	0.202852882603018	-1.33026837554714	0.183429862858295	0.49082282409716	TMEM38B
ENSG00000095261	1050.64454527836	-0.0275312038268093	0.172350000115953	-0.159740085919855	0.873085822337944	0.954544772147086	PSMD5
ENSG00000095303	232.746698701637	-0.291620555170838	0.422590141283118	-0.690078936260523	0.490144548582104	0.75286821169413	PTGS1
ENSG00000095319	1382.16697462047	0.12268778011497	0.176694105826327	0.6943512888628	0.487461933739347	0.750580838425366	NUP188
ENSG00000095321	6800.55466714742	-0.524797658741257	0.204611487955888	-2.56484943237594	0.0103220586137804	0.121518460690697	CRAT
ENSG00000095370	568.086204887769	-0.200466890984515	0.238804898288296	-0.839458873839775	0.401211858211589	0.689965351854901	SH2D3C
ENSG00000095380	2116.03571112109	0.0595500570695203	0.230906397550987	0.257896956087459	0.796486434112014	0.920710558252675	NANS
ENSG00000095383	762.416573305966	-0.685096098997655	0.276989236058206	-2.47336722808134	0.0133846528208563	0.137730709996194	TBC1D2
ENSG00000095397	346.777110811152	0.523882797119611	0.247087047815037	2.12023577015569	0.0339861672445075	0.219125019239634	WHRN
ENSG00000095464	18.044367076687	0.596943961053954	0.352367426575456	1.69409518596954	0.0902471969654619	0.35293414181944	PDE6C
ENSG00000095485	760.977561695229	-0.0560504151742167	0.149701373258583	-0.374414836378283	0.708095706528661	0.873965511169915	CWF19L1
ENSG00000095539	3228.35279169521	0.106564116334532	0.309452929113223	0.344362926665148	0.730573366015279	0.887775582587579	SEMA4G
ENSG00000095564	1097.06765662849	-0.118364656466255	0.24754549646991	-0.478153140146672	0.632541212052091	0.839125134260136	BTAF1
ENSG00000095574	700.502143610725	-0.214884430089888	0.192927497112654	-1.11380924599054	0.265361029554614	0.575929526087171	IKZF5
ENSG00000095585	1025.85057508328	-0.289809647187688	0.277518766691197	-1.04428846612081	0.296351947528058	0.607751088636509	BLNK
ENSG00000095587	18.4970793483612	0.0809800301443459	0.534193869983147	0.15159296033648	0.879507986073619	0.957275897383677	TLL2
ENSG00000095596	55.0569849959768	-1.43563515024695	0.570502231510134	-2.51644090233756	0.0118546779377809	0.130393896934252	CYP26A1
ENSG00000095627	1.96653784231835	0.109380152543052	0.672138081357069	0.162734645717752	0.870727367249528	0.953548473106395	TDRD1
ENSG00000095637	2047.09942932133	-0.372484152718543	0.225583315550054	-1.65120435352363	0.0986968544679338	0.367060825803955	SORBS1
ENSG00000095713	22.9732255396391	-2.02336579736898	0.55064820317904	-3.67451629858691	0.00023830043304661	0.0151101748851282	CRTAC1
ENSG00000095739	1553.13706072103	0.23462773437591	0.381603608014314	0.614846740042114	0.538655938649942	0.786609888564584	BAMBI
ENSG00000095752	8.91158581993163	0.715871196060999	0.551455368743303	1.29814892852051	0.194236163792536	0.503455232481195	IL11
ENSG00000095777	2.94461003910585	1.32254272446163	0.988707646185046	1.33764791803189	0.181011236181833	0.488444222915629	MYO3A
ENSG00000095787	3986.36526588813	-0.0557111695311192	0.13014845296755	-0.42805863812311	0.668608429344969	0.856486664213834	WAC
ENSG00000095794	1119.69600700423	-0.177216062799831	0.179279775728861	-0.98848886930698	0.322913283025099	0.630515425110585	CREM
ENSG00000095906	2813.40781737006	0.126267835776015	0.157346079979887	0.802484788894358	0.422272583877462	0.706018257925705	NUBP2
ENSG00000095917	8.29791192277767	-1.5045045371171	0.62223516497816	-2.41790342590154	0.0156102192098006	0.14940591049469	TPSD1
ENSG00000095932	1069.94501367612	-0.812842981726514	0.78641577943378	-1.03360461855402	0.301321039361962	0.612262484198369	SMIM24
ENSG00000095951	739.213818234502	-0.39591671591887	0.198967337453871	-1.98985783790096	0.0466065979804925	0.255611268043235	HIVEP1
ENSG00000095970	283.789453027663	0.419485683498221	0.453596630278781	0.924798941386325	0.355070501385688	0.655172882999782	TREM2
ENSG00000096006	5.51468766756666	1.28960708409488	0.785054006609482	1.64269855734445	0.100445317432093	0.370800597121428	CRISP3
ENSG00000096060	6839.35963045892	0.606228644822315	0.329555862101116	1.83953227521806	0.0658369352435831	0.302635826797995	FKBP5
ENSG00000096063	1826.94732732666	0.165517547608105	0.15133136424083	1.09374251952622	0.274067920318869	0.584572028412012	SRPK1
ENSG00000096070	2014.54293773941	-0.283608168999033	0.193704292113914	-1.46412950329592	0.143158567444889	0.43614658240287	BRPF3
ENSG00000096080	1052.29102047549	-0.201682182046486	0.157506306144739	-1.28047052199391	0.200379705569647	0.510479879166868	MRPS18A
ENSG00000096088	125.239283553193	1.95963350196112	0.739262808126699	2.65079411600166	0.00803027757408581	0.105550867371608	PGC
ENSG00000096092	2443.19339859186	-0.528953043355614	0.272499945447818	-1.94111247430288	0.052244636319562	0.271482741970991	TMEM14A
ENSG00000096093	264.336946103288	0.519403749110584	0.224021001554892	2.31854935700443	0.0204194837826718	0.169496134337024	EFHC1
ENSG00000096384	48648.0235608334	0.069021191846	0.192045133498139	0.359400889721941	0.719295209229398	0.88077277057717	HSP90AB1
ENSG00000096395	0.312765867665126	0.411281376903312	1.25197767233588	0.328505360751333	0.742529591698024	NA	MLN
ENSG00000096401	2230.22211972752	-0.147410875006197	0.158299125932753	-0.93121723911993	0.351741202179219	0.652558166309871	CDC5L
ENSG00000096433	726.218674194949	-0.267805917854983	0.585468514854247	-0.457421553952656	0.647368074965493	0.846791146965605	ITPR3
ENSG00000096654	208.010554820789	-0.0602590835647014	0.238415429999239	-0.252748253604617	0.800462757165592	0.921981536782583	ZNF184
ENSG00000096696	10357.3644341619	0.222431836428228	0.234552947345249	0.948322495819337	0.342965302017346	0.644840571666104	DSP
ENSG00000096717	665.276878678096	-0.519541432383478	0.230049310297739	-2.258391610525	0.0239212553063638	0.182876724409954	SIRT1
ENSG00000096746	2662.10056676923	0.0598887597846052	0.128240662943738	0.467002886680955	0.640497812781194	0.843852888080562	HNRNPH3
ENSG00000096872	369.819365661169	-0.0235411919759151	0.141019793650471	-0.166935373868607	0.867420899344799	0.951701620020355	IFT74
ENSG00000096968	234.065353132823	-0.162860003133889	0.215397603117438	-0.756090136458463	0.449595155338059	0.727339615806726	JAK2
ENSG00000096996	110.225797106518	0.437777739650413	0.331270497220032	1.32151140329179	0.186330902825424	0.493808642401971	IL12RB1
ENSG00000097007	1944.38923883843	0.155141787064795	0.178230173455785	0.870457476737416	0.384050448019783	0.678120219838822	ABL1
ENSG00000097021	1335.01667758645	-0.14959412794605	0.225066744641907	-0.66466562256482	0.506264386464725	0.764551335125574	ACOT7
ENSG00000097033	2321.72297161844	-0.112194944936896	0.119888110106752	-0.935830457557426	0.349360487086417	0.650552831006201	SH3GLB1
ENSG00000097046	223.849754854853	0.155188130103427	0.333084759221669	0.465911831168921	0.641278612161185	0.844340351015237	CDC7
ENSG00000097096	99.6515197770225	-0.437136082386275	0.302938557216017	-1.44298595201457	0.14902442857509	0.444688718249789	SYDE2
ENSG00000099139	381.241754953782	-0.20914129938553	0.39858979307907	-0.52470309831552	0.599789603134357	0.820957350392528	PCSK5
ENSG00000099194	90032.8714076111	0.229745501411901	0.419704373816885	0.547398396930069	0.584105056380869	0.8126820108896	SCD
ENSG00000099203	529.940408218316	-0.269154955758973	0.12883067312705	-2.0892148525339	0.0366883870350314	0.228187742947416	TMED1
ENSG00000099204	2891.56970526022	-0.276530959934012	0.178927100541511	-1.54549511559238	0.12222654944553	0.405314612245158	ABLIM1
ENSG00000099219	1423.66088366799	-0.0853953668195234	0.241388409469803	-0.353767469644007	0.723513154413119	0.88303346200733	ERMP1
ENSG00000099246	2531.20401328485	-0.125687243498119	0.126600166154386	-0.99278893003068	0.320812825767754	0.628471013859206	RAB18
ENSG00000099250	4112.83732085929	-0.0736359964386509	0.273228587961093	-0.269503264603982	0.787542430334914	0.916556790951572	NRP1
ENSG00000099256	142.015368973973	0.193582346931159	0.325306200789165	0.595077334712786	0.55179177831113	0.79437019271251	PRTFDC1
ENSG00000099260	1724.82990363962	-0.468530589022504	0.323097865939995	-1.45011972660172	0.147025135021476	0.441658664183499	PALMD
ENSG00000099282	912.393962607652	0.421861394515263	0.448228371384867	0.941175127339354	0.346615120751026	0.647748508786753	TSPAN15
ENSG00000099284	801.291531643678	0.184002618475929	0.496821698418756	0.370359465098964	0.711114671978307	0.875854798800962	H2AFY2
ENSG00000099290	1362.40943343687	0.314709457138951	0.143298785775405	2.19617671870718	0.0280792970697487	0.198966161282644	WASHC2A
ENSG00000099308	1197.27050459367	-0.289853487936504	0.189634459646487	-1.52848532105844	0.126392085335096	0.411687307983834	MAST3
ENSG00000099326	555.998146960169	0.316905404427867	0.191604373149043	1.65395705337767	0.0981362390295868	0.366625903833848	MZF1
ENSG00000099330	1838.91053298235	0.0257721828525775	0.238520273407357	0.10805028220206	0.913955806221525	0.96827013606431	OCEL1
ENSG00000099331	2931.05210865989	0.186528034351447	0.120087958106791	1.55326176989014	0.120360609595074	0.402500683001684	MYO9B
ENSG00000099337	261.902935533489	-0.0668646050846984	0.283000276357039	-0.236270458620827	0.813222808664976	0.928678144375257	KCNK6
ENSG00000099338	54.4268141336635	-0.635281293548943	0.232442513906214	-2.73306841710233	0.00627472967865056	0.094132795777302	CATSPERG
ENSG00000099341	6076.8484437604	-0.00826846797671809	0.16108717436362	-0.0513291514944188	0.959063239182026	0.984522569262092	PSMD8
ENSG00000099364	442.706229718018	0.508053971941508	0.20731143788218	2.4506798907557	0.0142586694585344	0.142481338072883	FBXL19
ENSG00000099365	214.735688780662	-0.150065218907281	0.363544269597143	-0.412783893069127	0.679764953338873	0.861222361503223	STX1B
ENSG00000099377	3021.62783650622	-0.222477045443078	0.251006229604883	-0.88634073263156	0.375433945874774	0.670974936112204	HSD3B7
ENSG00000099381	1344.48749409886	0.135150551277066	0.115914993061485	1.16594538555834	0.243636527433416	0.554353454966244	SETD1A
ENSG00000099385	1566.62158971265	0.35161179239069	0.222668298925137	1.57908330053262	0.114316951530226	0.394307427680864	BCL7C
ENSG00000099399	104.754790269677	2.43561581904219	1.30874969710881	1.86102493427335	0.0627406556120337	0.296869159764265	MAGEB2
ENSG00000099617	106.534440948929	-0.326064494507772	0.387232358277165	-0.842038346068146	0.399766489765757	0.688788476422578	EFNA2
ENSG00000099622	6925.14270954289	-0.18659924323426	0.180224892557006	-1.03536886934327	0.300496678278515	0.611508558549955	CIRBP
ENSG00000099624	6058.2018594197	0.0855033495383138	0.277175596233793	0.308480799536887	0.757716508103398	0.901078164190809	ATP5D
ENSG00000099625	30.3675589322026	1.44272279223539	0.441151310694112	3.27035816796145	0.00107411390436232	0.0351571472256898	CBARP
ENSG00000099721	0.134673759861673	-0.280827384998335	2.9423970389393	-0.095441703237837	0.923963992849445	NA	AMELY
ENSG00000099769	1870.77926602556	-1.23558111086524	0.662496885110695	-1.86503686075262	0.0621762376380734	0.295486766147403	IGFALS
ENSG00000099783	6485.01066958393	0.0291211514473747	0.117345241703021	0.248166444797777	0.804005627550499	0.923631200749202	HNRNPM
ENSG00000099785	2221.99006106197	-0.102461804684715	0.197639644299056	-0.518427388635024	0.604160109503134	0.822495383725441	MARCH2
ENSG00000099795	5508.57939477065	-0.178605853033196	0.251716018899025	-0.709552986792006	0.477981382249696	0.744225899155668	NDUFB7
ENSG00000099797	6134.44186242988	-0.00458981207792767	0.188504159564158	-0.0243485983998434	0.980574548688747	0.992931637450671	TECR
ENSG00000099800	3896.67531372291	0.256595840095045	0.217561644217738	1.1794167166628	0.238232281838783	0.549083544684417	TIMM13
ENSG00000099804	3666.73724338525	0.195119856020027	0.181083646345325	1.07751229864201	0.281251459349151	0.591394682207073	CDC34
ENSG00000099810	1052.52273205961	0.106966686563248	0.148254339287403	0.721507964471006	0.470597042230591	0.740038244055221	MTAP
ENSG00000099812	92.851613465136	1.41865752488386	0.736288816438047	1.92676772105125	0.0540085838948251	0.275150867788837	MISP
ENSG00000099814	1652.35229953867	0.0778274947784141	0.232854790357004	0.334231881848305	0.738204587732068	0.891295496948426	CEP170B
ENSG00000099817	7866.11554930213	0.0940562476073839	0.148936214775237	0.631520330695433	0.527700360215597	0.780151561172501	POLR2E
ENSG00000099821	3412.14418069242	-0.00266428727850285	0.143629993281331	-0.0185496581712168	0.985200362875957	0.994192888568348	POLRMT
ENSG00000099822	80.2918454052853	-0.103497076289653	0.541835488637223	-0.191011992496024	0.848516197494752	0.943346581845697	HCN2
ENSG00000099834	9270.67467449713	-0.943934215767255	0.418957370170703	-2.25305552061932	0.0242556485016361	0.183965334084309	CDHR5
ENSG00000099840	109.560344602787	-0.0149506604728642	0.334799323884978	-0.0446555874109249	0.964381834469338	0.986299281784153	IZUMO4
ENSG00000099849	2734.31144024467	0.789152322560653	0.285696060389331	2.76220932653128	0.00574116570797851	0.0896901131933925	RASSF7
ENSG00000099860	6377.42054734219	-0.865276794920634	0.36675591486804	-2.3592715477594	0.0183108513284314	0.15990240651213	GADD45B
ENSG00000099864	722.801009891001	0.397010561034997	0.391660851429224	1.01365903583739	0.310745477166425	0.619300582931516	PALM
ENSG00000099866	35.2430427762788	0.402167773308786	0.342021924138852	1.17585378282802	0.239653310157449	0.550309696270104	MADCAM1
ENSG00000099875	5032.14391435084	0.04837068444165	0.143394568411362	0.337325778636796	0.735871328796653	0.890256446374886	MKNK2
ENSG00000099889	813.18721283842	0.395853719414817	0.221670833682199	1.78577268303297	0.0741360714297822	0.320106556020669	ARVCF
ENSG00000099899	1970.60204290764	0.315670745136163	0.176288982807757	1.79064363585558	0.0733504999460956	0.319141289750331	TRMT2A
ENSG00000099901	2572.1381706058	0.113963321730633	0.202076422378635	0.563961497284913	0.572780335832979	0.806048160805135	RANBP1
ENSG00000099904	975.578811991015	0.341166791053301	0.304858859680742	1.11909751092877	0.263098541618466	0.573492650959638	ZDHHC8
ENSG00000099910	898.172923175584	0.0265355523148786	0.182877115785654	0.145100452841679	0.884631560757601	0.95848979321437	KLHL22
ENSG00000099917	2375.50263452446	0.308333987384053	0.160666312123777	1.91909544264956	0.0549722561316167	0.277711336116577	MED15
ENSG00000099937	37500.1800110365	-0.633609997150612	0.346766517096463	-1.82719485853461	0.0676704766469355	0.306832254077322	SERPIND1
ENSG00000099940	2403.8856721934	0.037993675689372	0.172454511376024	0.220311288966687	0.825628728821253	0.934751429874153	SNAP29
ENSG00000099942	2932.46630738659	0.0730119476565132	0.156473936788226	0.46660772493587	0.640780559131713	0.843951302279088	CRKL
ENSG00000099949	2147.42234765572	0.184112361119357	0.15701368772924	1.17258796848875	0.240961076538975	0.552103411075254	LZTR1
ENSG00000099953	689.119080162371	0.517922986414768	0.454639011055561	1.13919609584817	0.254621373599324	0.56634702482171	MMP11
ENSG00000099954	532.264299193328	0.28145959919392	0.39110685762323	0.719648847131854	0.471741228594166	0.740859676704023	CECR2
ENSG00000099956	2294.2276470055	0.182817930877742	0.17928682863702	1.01969526856806	0.307873006324932	0.617145713143803	SMARCB1
ENSG00000099957	19.6070799255101	1.0674146332473	0.475296091098505	2.24578878984738	0.0247175396924719	0.186064587504949	P2RX6
